"symbol1" "symbol2" "BP"
"RPL15" "DNAJC9" 0.02
"RPL15" "SMG6" 0.309
"RPL15" "HARS2" 0.319
"RPL15" "RPL13A" 0.481
"RPL15" "GSPT2" 0.438
"RPL15" "TIMM13" 0.215
"RPL15" "PYCR2" 0.221
"RPL15" "SEC61A1" 0.312
"RPL15" "GEMIN4" 0.28
"RPL15" "MRPL16" 0.317
"RPL15" "PRMT8" 0.17
"RPL15" "PPAN" 0.034
"RPL15" "MRPL17" 0.306
"RPL15" "FTSJ3" 0.177
"RPL15" "TRAPPC5" 0.159
"RPL15" "TUBB" 0.088
"RPL15" "MRPL21" 0.306
"RPL15" "HIST1H2AA" 0.034
"RPL15" "POLR2J2" NA
"RPL18" "RPL30" 0.445
"RPL18" "RPL27A" 0.506
"RPL18" "RPL32" 0.535
"RPL18" "RPL36AL" NA
"RPL18" "RPL37" 0.506
"RPL18" "RPL37A" 0.506
"RPL18" "RPL41" 0.535
"RPL18" "RPLP0" 0.455
"RPL18" "RPLP2" 0.506
"RPL18" "RPN1" 0.227
"RPL18" "RPS2" 0.452
"RPL18" "RPS9" 0.436
"RPL18" "RPS21" 0.481
"RPL18" "RPS23" 0.481
"RPL18" "RRM2" 0.188
"RPL18" "SET" 0.237
"RPL18" "HIST1H2AC" 0.073
"RPL18" "PIAS1" 0.178
"RPL18" "RPL14" 0.433
"RPL18" "MTA2" 0.17
"RPL18" "ATP6V1F" 0.148
"RPL18" "COX5A" 0.183
"RPL18" "ARPC5" 0.099
"RPL18" "ARPC1B" 0.093
"RPL18" "PRMT5" 0.164
"RPL18" "MYBBP1A" 0.167
"RPL18" "RPL35" 0.477
"RPL18" "GABARAP" 0.224
"RPL18" "EXOSC7" 0.337
"RPL18" "DNAJC9" 0.02
"RPL18" "HARS2" 0.319
"RPL18" "RPL13A" 0.481
"RPL18" "HSPBP1" 0.196
"RPL18" "GSPT2" 0.438
"RPL18" "DHRS7B" 0.197
"RPL18" "TIMM13" 0.215
"RPL18" "CPSF1" 0.317
"RPL18" "PYCR2" 0.221
"RPL18" "SEC61A1" 0.312
"RPL18" "GEMIN4" 0.28
"RPL18" "EXOSC3" 0.333
"RPL18" "DPH5" 0.59
"RPL18" "PRMT8" 0.17
"RPL18" "PPAN" 0.034
"RPL18" "THOC2" 0.255
"RPL18" "MRPL17" 0.306
"RPL18" "FTSJ3" 0.177
"RPL18" "MRPL52" 0.317
"RPL18" "TUBB" 0.088
"RPL18" "MRPL21" 0.306
"RPL30" "RPL27A" 0.414
"RPL30" "RPL32" 0.445
"RPL30" "RPL36AL" NA
"RPL30" "RPL37" 0.414
"RPL30" "RPL37A" 0.414
"RPL30" "RPL41" 0.445
"RPL30" "RPLP0" 0.401
"RPL30" "RPLP2" 0.414
"RPL30" "MRPS12" 0.266
"RPL30" "RPN1" 0.177
"RPL30" "RPS2" 0.382
"RPL30" "RPS9" 0.374
"RPL30" "RPS21" 0.412
"RPL30" "RPS23" 0.412
"RPL30" "SET" 0.2
"RPL30" "HIST1H2AC" 0.057
"RPL30" "PIAS1" 0.196
"RPL30" "EIF4G3" 0.515
"RPL30" "RPL14" 0.367
"RPL30" "ZBED1" 0.222
"RPL30" "ARPC5" 0.096
"RPL30" "MYBBP1A" 0.182
"RPL30" "RPL35" 0.397
"RPL30" "EXOSC7" 0.305
"RPL30" "SMG6" 0.27
"RPL30" "HARS2" 0.256
"RPL30" "RPL13A" 0.454
"RPL30" "GSPT2" 0.35
"RPL30" "TIMM13" 0.176
"RPL30" "PYCR2" 0.218
"RPL30" "MRPL16" 0.254
"RPL30" "ARHGAP17" 0.085
"RPL30" "PPAN" 0.034
"RPL30" "PDCL3" 0.153
"RPL30" "MUS81" 0.228
"RPL30" "FTSJ3" 0.142
"RPL30" "TRAPPC5" 0.123
"RPL30" "TUBB" 0.159
"RPL30" "POLR2J2" NA
"RPL27A" "RPL32" 0.506
"RPL27A" "RPL36AL" NA
"RPL27A" "RPL37" 0.521
"RPL27A" "RPL37A" 0.521
"RPL27A" "RPL41" 0.506
"RPL27A" "RPLP0" 0.424
"RPL27A" "RPLP2" 0.521
"RPL27A" "MRPS12" 0.317
"RPL27A" "RPN1" 0.213
"RPL27A" "RPS2" 0.458
"RPL27A" "RPS9" 0.44
"RPL27A" "RPS21" 0.452
"RPL27A" "RPS23" 0.453
"RPL27A" "SET" 0.239
"RPL27A" "RBM10" NA
"RPL27A" "HIST1H2AC" 0.079
"RPL27A" "RPL14" 0.438
"RPL27A" "PRMT5" 0.16
"RPL27A" "MYBBP1A" 0.163
"RPL27A" "RPL35" 0.486
"RPL27A" "PDAP1" 0.09
"RPL27A" "DNAJC9" 0.023
"RPL27A" "SMG6" 0.316
"RPL27A" "HARS2" 0.309
"RPL27A" "RPL13A" 0.464
"RPL27A" "GSPT2" 0.388
"RPL27A" "TIMM13" 0.238
"RPL27A" "PYCR2" 0.208
"RPL27A" "SEC61A1" 0.337
"RPL27A" "VPS28" 0.267
"RPL27A" "DPH5" 0.391
"RPL27A" "MRPL16" 0.306
"RPL27A" "PRMT8" 0.166
"RPL27A" "PPAN" 0.034
"RPL27A" "THOC2" 0.261
"RPL27A" "MRPL17" 0.292
"RPL27A" "MUS81" 0.197
"RPL27A" "FTSJ3" 0.175
"RPL27A" "TRAPPC5" 0.179
"RPL27A" "TUBB" 0.092
"RPL27A" "MRPL21" 0.292
"RPL27A" "HIST1H2AA" 0.034
"RPL27A" "POLR2J2" NA
"RPL27A" "TUBB2B" 0.086
"RPL32" "RPL36AL" NA
"RPL32" "RPL37" 0.506
"RPL32" "RPL37A" 0.506
"RPL32" "RPL41" 0.535
"RPL32" "RPLP0" 0.455
"RPL32" "RPLP2" 0.506
"RPL32" "MRPS12" 0.325
"RPL32" "RPN1" 0.227
"RPL32" "RPS2" 0.452
"RPL32" "RPS9" 0.436
"RPL32" "RPS21" 0.481
"RPL32" "RPS23" 0.481
"RPL32" "SET" 0.237
"RPL32" "HIST1H2AC" 0.073
"RPL32" "RPL14" 0.433
"RPL32" "PSTPIP1" 0.042
"RPL32" "ARPC1B" 0.093
"RPL32" "PRMT5" 0.164
"RPL32" "MYBBP1A" 0.167
"RPL32" "RPL35" 0.477
"RPL32" "GABARAP" 0.224
"RPL32" "DNAJC9" 0.02
"RPL32" "SMG6" 0.309
"RPL32" "HARS2" 0.319
"RPL32" "RPL13A" 0.481
"RPL32" "GSPT2" 0.438
"RPL32" "TIMM13" 0.215
"RPL32" "CPSF1" 0.317
"RPL32" "PYCR2" 0.221
"RPL32" "SEC61A1" 0.312
"RPL32" "EXOSC3" 0.333
"RPL32" "VPS28" 0.263
"RPL32" "DPH5" 0.59
"RPL32" "LSM7" 0.28
"RPL32" "MRPL16" 0.317
"RPL32" "PPAN" 0.034
"RPL32" "THOC2" 0.255
"RPL32" "MRPL17" 0.306
"RPL32" "MRPS24" 0.317
"RPL32" "PDCL3" 0.187
"RPL32" "MUS81" 0.195
"RPL32" "FTSJ3" 0.177
"RPL32" "MRPL52" 0.317
"RPL32" "TRAPPC5" 0.159
"RPL32" "TUBB" 0.088
"RPL32" "MRPL21" 0.306
"RPL32" "HIST1H2AA" 0.034
"RPL32" "POLR2J2" NA
"RPL36AL" "RPL37" NA
"RPL36AL" "RPL37A" NA
"RPL36AL" "RPL41" NA
"RPL36AL" "RPLP0" NA
"RPL36AL" "RPLP2" NA
"RPL36AL" "MRPS12" NA
"RPL36AL" "RPS2" NA
"RPL36AL" "RPS9" NA
"RPL36AL" "RPS21" NA
"RPL36AL" "RPS23" NA
"RPL36AL" "TBCA" NA
"RPL36AL" "HIST1H2AC" NA
"RPL36AL" "RPL14" NA
"RPL36AL" "ATP6V1F" NA
"RPL36AL" "ARPC5" NA
"RPL36AL" "ARPC1B" NA
"RPL36AL" "NUBP2" NA
"RPL36AL" "MYBBP1A" NA
"RPL36AL" "NUDC" NA
"RPL36AL" "RPL35" NA
"RPL36AL" "EXOSC7" NA
"RPL36AL" "DNAJC9" NA
"RPL36AL" "HARS2" NA
"RPL36AL" "RPL13A" NA
"RPL36AL" "TIMM13" NA
"RPL36AL" "SEC61A1" NA
"RPL36AL" "EXOSC3" NA
"RPL36AL" "DPH5" NA
"RPL36AL" "MRPL16" NA
"RPL36AL" "PRMT8" NA
"RPL36AL" "PPAN" NA
"RPL36AL" "MRPL17" NA
"RPL36AL" "FTSJ3" NA
"RPL36AL" "MRPL21" NA
"RPL37" "RPL37A" 0.521
"RPL37" "RPL41" 0.506
"RPL37" "RPLP0" 0.424
"RPL37" "RPLP2" 0.521
"RPL37" "RPN1" 0.213
"RPL37" "RPS2" 0.458
"RPL37" "RPS9" 0.44
"RPL37" "RPS21" 0.452
"RPL37" "RPS23" 0.453
"RPL37" "SET" 0.239
"RPL37" "TBCA" 0.034
"RPL37" "HIST1H2AC" 0.079
"RPL37" "SQSTM1" 0.203
"RPL37" "RPL14" 0.438
"RPL37" "RPL35" 0.486
"RPL37" "DNAJC9" 0.023
"RPL37" "SMG6" 0.316
"RPL37" "HARS2" 0.309
"RPL37" "RPL13A" 0.464
"RPL37" "GSPT2" 0.388
"RPL37" "TIMM13" 0.238
"RPL37" "LSM7" 0.295
"RPL37" "MRPL16" 0.306
"RPL37" "PPAN" 0.034
"RPL37" "LSM2" 0.295
"RPL37" "MRPL17" 0.292
"RPL37" "MRPS24" 0.306
"RPL37" "MRPL21" 0.292
"RPL37" "HIST1H2AA" 0.034
"RPL37A" "RPL41" 0.506
"RPL37A" "RPLP0" 0.424
"RPL37A" "RPLP2" 0.521
"RPL37A" "MRPS12" 0.317
"RPL37A" "RPN1" 0.213
"RPL37A" "RPS2" 0.458
"RPL37A" "RPS9" 0.44
"RPL37A" "RPS21" 0.452
"RPL37A" "RPS23" 0.453
"RPL37A" "HIST1H2AC" 0.079
"RPL37A" "RPL14" 0.438
"RPL37A" "PSTPIP1" 0.043
"RPL37A" "MYBBP1A" 0.163
"RPL37A" "RPL35" 0.486
"RPL37A" "GABARAP" 0.234
"RPL37A" "EXOSC7" 0.345
"RPL37A" "DNAJC9" 0.023
"RPL37A" "SMG6" 0.316
"RPL37A" "HARS2" 0.309
"RPL37A" "RPL13A" 0.464
"RPL37A" "GSPT2" 0.388
"RPL37A" "SEC61A1" 0.337
"RPL37A" "EXOSC3" 0.341
"RPL37A" "DPH5" 0.391
"RPL37A" "MRPL16" 0.306
"RPL37A" "EXOSC5" 0.297
"RPL37A" "MRPL17" 0.292
"RPL37A" "MRPS24" 0.306
"RPL37A" "FTSJ3" 0.175
"RPL41" "RPLP0" 0.455
"RPL41" "RPLP2" 0.506
"RPL41" "RPN1" 0.227
"RPL41" "RPS2" 0.452
"RPL41" "RPS9" 0.436
"RPL41" "RPS21" 0.481
"RPL41" "RPS23" 0.481
"RPL41" "RPL14" 0.433
"RPL41" "RPL35" 0.477
"RPL41" "SMG6" 0.309
"RPL41" "RPL13A" 0.481
"RPLP0" "RPLP2" 0.424
"RPLP0" "MRPS12" 0.298
"RPLP0" "RPN1" 0.184
"RPLP0" "RPS2" 0.447
"RPLP0" "RPS9" 0.435
"RPLP0" "RPS21" 0.49
"RPLP0" "RPS23" 0.486
"RPLP0" "RRM2" 0.163
"RPLP0" "SET" 0.254
"RPLP0" "SH3GL1" 0.064
"RPLP0" "SLC1A5" 0.188
"RPLP0" "SURF4" 0.147
"RPLP0" "UNG" 0.204
"RPLP0" "CLPP" 0.195
"RPLP0" "RBM10" NA
"RPLP0" "HIST1H2AC" 0.116
"RPLP0" "STK24" 0.191
"RPLP0" "DYRK2" 0.179
"RPLP0" "HDAC3" 0.242
"RPLP0" "RPL14" 0.488
"RPLP0" "MTA1" 0.199
"RPLP0" "ZBED1" 0.222
"RPLP0" "MTA2" 0.21
"RPLP0" "ATP6V1F" 0.168
"RPLP0" "ARPC5" 0.194
"RPLP0" "ARPC1B" 0.192
"RPLP0" "PRMT5" 0.219
"RPLP0" "IFI30" 0.103
"RPLP0" "MYBBP1A" 0.175
"RPLP0" "NUDC" 0.022
"RPLP0" "RPL35" 0.489
"RPLP0" "GABARAP" 0.276
"RPLP0" "PPRC1" 0.189
"RPLP0" "NUP210" 0.171
"RPLP0" "DNAJC9" 0.023
"RPLP0" "SMG6" 0.296
"RPLP0" "HARS2" 0.262
"RPLP0" "RPL13A" 0.499
"RPLP0" "HSPBP1" 0.17
"RPLP0" "GSPT2" 0.39
"RPLP0" "TIMM13" 0.201
"RPLP0" "CPSF1" 0.274
"RPLP0" "PYCR2" 0.228
"RPLP0" "SEC61A1" 0.301
"RPLP0" "GEMIN4" 0.291
"RPLP0" "EXOSC3" 0.356
"RPLP0" "LSM7" 0.23
"RPLP0" "PAF1" 0.257
"RPLP0" "MRPL16" 0.289
"RPLP0" "ARHGAP17" 0.151
"RPLP0" "CTNNBL1" 0.154
"RPLP0" "PRMT8" 0.201
"RPLP0" "PPAN" 0.701
"RPLP0" "EXOSC5" 0.313
"RPLP0" "XAB2" 0.268
"RPLP0" "THOC2" 0.224
"RPLP0" "LSM2" 0.23
"RPLP0" "MRPL17" 0.277
"RPLP0" "MRPS24" 0.289
"RPLP0" "PDCL3" 0.167
"RPLP0" "MUS81" 0.206
"RPLP0" "ZNF598" 0.232
"RPLP0" "FTSJ3" 0.301
"RPLP0" "TRAPPC5" 0.165
"RPLP0" "TUBB" 0.118
"RPLP0" "HIST1H2AA" 0.238
"RPLP0" "POLR2J2" NA
"RPLP0" "TUBB2B" 0.125
"RPLP2" "MRPS12" 0.317
"RPLP2" "RPN1" 0.213
"RPLP2" "RPS2" 0.458
"RPLP2" "RPS9" 0.44
"RPLP2" "RPS21" 0.452
"RPLP2" "RPS23" 0.453
"RPLP2" "RRM2" 0.183
"RPLP2" "SET" 0.239
"RPLP2" "SH3GL1" 0.038
"RPLP2" "SURF4" 0.109
"RPLP2" "TBCA" 0.034
"RPLP2" "UQCRC2" 0.262
"RPLP2" "USP5" 0.219
"RPLP2" "CLPP" 0.248
"RPLP2" "HIST1H2AC" 0.079
"RPLP2" "STK24" 0.132
"RPLP2" "RFXANK" NA
"RPLP2" "HDAC3" 0.198
"RPLP2" "RPL14" 0.438
"RPLP2" "ZBED1" 0.222
"RPLP2" "MTA2" 0.164
"RPLP2" "ATP6V1F" 0.162
"RPLP2" "COX5A" 0.183
"RPLP2" "ARPC5" 0.105
"RPLP2" "ARPC1B" 0.101
"RPLP2" "PRMT5" 0.16
"RPLP2" "MYBBP1A" 0.163
"RPLP2" "RABAC1" NA
"RPLP2" "NUDC" 0.017
"RPLP2" "TUBGCP2" 0.031
"RPLP2" "RPL35" 0.486
"RPLP2" "GABARAP" 0.234
"RPLP2" "NUP210" 0.224
"RPLP2" "SMG6" 0.316
"RPLP2" "HARS2" 0.309
"RPLP2" "RPL13A" 0.464
"RPLP2" "HSPBP1" 0.195
"RPLP2" "GSPT2" 0.388
"RPLP2" "TIMM13" 0.238
"RPLP2" "ANAPC2" 0.186
"RPLP2" "CPSF1" 0.327
"RPLP2" "PYCR2" 0.208
"RPLP2" "SEC61A1" 0.337
"RPLP2" "EXOSC3" 0.341
"RPLP2" "FIS1" 0.156
"RPLP2" "VPS28" 0.267
"RPLP2" "BIN2" 0.106
"RPLP2" "LSM7" 0.295
"RPLP2" "PAF1" 0.224
"RPLP2" "KLHDC4" NA
"RPLP2" "UBE2R2" 0.23
"RPLP2" "MRPL16" 0.306
"RPLP2" "ARHGAP17" 0.093
"RPLP2" "CNDP2" 0.388
"RPLP2" "PRMT8" 0.166
"RPLP2" "PPAN" 0.034
"RPLP2" "EXOSC5" 0.297
"RPLP2" "XAB2" 0.244
"RPLP2" "PLSCR3" 0.069
"RPLP2" "THOC2" 0.261
"RPLP2" "LSM2" 0.295
"RPLP2" "MRPL17" 0.292
"RPLP2" "CHTF18" 0.218
"RPLP2" "MRPS24" 0.306
"RPLP2" "PDCL3" 0.186
"RPLP2" "MUS81" 0.197
"RPLP2" "FTSJ3" 0.175
"RPLP2" "MRPL52" 0.306
"RPLP2" "TRAPPC5" 0.179
"RPLP2" "TUBB" 0.092
"RPLP2" "MRPL21" 0.292
"RPLP2" "HIST1H2AA" 0.034
"RPLP2" "POLR2J2" NA
"RPLP2" "TSEN54" 0.169
"MRPS12" "RPS2" 0.293
"MRPS12" "RPS9" 0.287
"MRPS12" "UQCRC2" 0.186
"MRPS12" "CLPP" 0.202
"MRPS12" "RPL14" 0.291
"MRPS12" "COX5A" 0.173
"MRPS12" "NUDC" 0.022
"MRPS12" "RPL35" 0.303
"MRPS12" "RPL13A" 0.305
"MRPS12" "TXN2" 0.173
"MRPS12" "TIMM13" 0.083
"MRPS12" "UQCRQ" 0.173
"MRPS12" "SEC61A1" 0.043
"MRPS12" "MRPL16" 0.563
"MRPS12" "MRPL17" 0.567
"MRPS12" "MRPS24" 0.563
"MRPS12" "MUS81" 0.15
"MRPS12" "MRPL52" 0.542
"MRPS12" "TRAPPC5" 0.123
"RPN1" "RPS2" 0.208
"RPN1" "RPS9" 0.194
"RPN1" "RPS23" 0.215
"RPN1" "RRM2" 0.238
"RPN1" "SET" 0.199
"RPN1" "SH3GL1" 0.026
"RPN1" "SLC1A5" 0.017
"RPN1" "SURF4" 0.029
"RPN1" "TBCA" 0.034
"RPN1" "UGP2" 0.275
"RPN1" "UQCRC2" 0.242
"RPN1" "SLC39A7" 0.026
"RPN1" "RPL14" 0.176
"RPN1" "ZBED1" 0.218
"RPN1" "RAB11B" 0.058
"RPN1" "ATP6V1F" 0.017
"RPN1" "ENTPD4" 0.247
"RPN1" "ARPC5" 0.034
"RPN1" "ARPC1B" 0.034
"RPN1" "PRMT5" 0.177
"RPN1" "MYBBP1A" 0.111
"RPN1" "AGPAT1" 0.111
"RPN1" "TUBGCP2" 0.034
"RPN1" "OS9" 0.203
"RPN1" "RPL35" 0.201
"RPN1" "NUP210" 0.094
"RPN1" "HARS2" 0.288
"RPN1" "RPL13A" 0.215
"RPN1" "GSPT2" 0.256
"RPN1" "DHRS7B" 0.197
"RPN1" "TIMM13" 0.023
"RPN1" "CPSF1" 0.151
"RPN1" "PYCR2" 0.227
"RPN1" "SEC61A1" 0.011
"RPN1" "EXOSC3" 0.157
"RPN1" "VPS28" 0.122
"RPN1" "UBE2R2" 0.223
"RPN1" "PPAN" 0.034
"RPN1" "XAB2" 0.163
"RPN1" "SIGIRR" 0.118
"RPN1" "MRPL17" 0.283
"RPN1" "CHTF18" 0.218
"RPN1" "PDCL3" 0.197
"RPN1" "MUS81" 0.122
"RPN1" "SLC44A4" 0.099
"RPN1" "YIF1B" 0
"RPN1" "TRAPPC5" 0.026
"RPN1" "TUBB" 0.029
"RPN1" "POLR2J2" NA
"RPN1" "TUBB2B" 0.034
"RPS2" "RPS9" 0.469
"RPS2" "RPS21" 0.484
"RPS2" "RPS23" 0.463
"RPS2" "RRM2" 0.188
"RPS2" "SET" 0.258
"RPS2" "TBCA" 0.034
"RPS2" "TMSB4X" 0.239
"RPS2" "UQCRC2" 0.247
"RPS2" "CLPP" 0.227
"RPS2" "RBM10" NA
"RPS2" "HIST1H2AC" 0.113
"RPS2" "STK24" 0.181
"RPS2" "DYRK2" 0.154
"RPS2" "PIAS1" 0.254
"RPS2" "VAMP8" 0.225
"RPS2" "HDAC3" 0.244
"RPS2" "RPL14" 0.489
"RPS2" "MTA1" 0.229
"RPS2" "ZBED1" 0.266
"RPS2" "MTA2" 0.208
"RPS2" "ARPC1B" 0.154
"RPS2" "PRMT5" 0.208
"RPS2" "MYBBP1A" 0.184
"RPS2" "RPL35" 0.49
"RPS2" "GABARAP" 0.229
"RPS2" "EXOSC7" 0.418
"RPS2" "SMG6" 0.326
"RPS2" "HARS2" 0.315
"RPS2" "RPL13A" 0.448
"RPS2" "GSPT2" 0.347
"RPS2" "TXN2" 0.308
"RPS2" "TIMM13" 0.212
"RPS2" "PYCR2" 0.201
"RPS2" "SEC61A1" 0.313
"RPS2" "GEMIN4" 0.3
"RPS2" "EXOSC3" 0.406
"RPS2" "CHCHD2" 0.187
"RPS2" "ISYNA1" 0.132
"RPS2" "DPH5" 0.391
"RPS2" "LSM7" 0.286
"RPS2" "MRPL16" 0.282
"RPS2" "ARHGAP17" 0.129
"RPS2" "PRMT8" 0.223
"RPS2" "PPAN" 0.476
"RPS2" "EXOSC5" 0.36
"RPS2" "XAB2" 0.26
"RPS2" "THOC2" 0.257
"RPS2" "MRPL17" 0.268
"RPS2" "MRPS24" 0.282
"RPS2" "PDCL3" 0.223
"RPS2" "MUS81" 0.193
"RPS2" "ANP32E" 0.183
"RPS2" "RHOT2" 0.146
"RPS2" "FTSJ3" 0.318
"RPS2" "MRPL52" 0.282
"RPS2" "TRAPPC5" 0.173
"RPS2" "TUBB" 0.108
"RPS2" "MRPL21" 0.268
"RPS2" "HIST1H2AA" 0.183
"RPS2" "POLR2J2" NA
"RPS2" "RNF149" 0.361
"RPS9" "RPS21" 0.469
"RPS9" "RPS23" 0.449
"RPS9" "RRM2" 0.186
"RPS9" "SET" 0.248
"RPS9" "STAT3" 0.171
"RPS9" "TBCA" 0.034
"RPS9" "RBM10" NA
"RPS9" "HIST1H2AC" 0.155
"RPS9" "STK24" 0.168
"RPS9" "EIF4G3" 0.515
"RPS9" "HDAC3" 0.245
"RPS9" "RPL14" 0.472
"RPS9" "ZBED1" 0.327
"RPS9" "MTA2" 0.197
"RPS9" "ATP6V1F" 0.14
"RPS9" "COX5A" 0.183
"RPS9" "ARPC5" 0.169
"RPS9" "ARPC1B" 0.162
"RPS9" "PRMT5" 0.223
"RPS9" "MYBBP1A" 0.194
"RPS9" "WDR6" 0.199
"RPS9" "RPL35" 0.472
"RPS9" "EXOSC7" 0.411
"RPS9" "DNAJC9" 0.031
"RPS9" "HARS2" 0.306
"RPS9" "RPL13A" 0.441
"RPS9" "GSPT2" 0.339
"RPS9" "TIMM13" 0.196
"RPS9" "ANAPC2" 0.22
"RPS9" "CPSF1" 0.297
"RPS9" "PYCR2" 0.198
"RPS9" "SEC61A1" 0.294
"RPS9" "GEMIN4" 0.277
"RPS9" "EXOSC3" 0.396
"RPS9" "ISYNA1" 0.13
"RPS9" "LSM7" 0.267
"RPS9" "MRPL16" 0.276
"RPS9" "ARHGAP17" 0.126
"RPS9" "PRMT8" 0.192
"RPS9" "PPAN" 0.476
"RPS9" "EXOSC5" 0.351
"RPS9" "XAB2" 0.246
"RPS9" "THOC2" 0.246
"RPS9" "LSM2" 0.267
"RPS9" "MRPL17" 0.263
"RPS9" "CHTF18" 0.327
"RPS9" "MUS81" 0.187
"RPS9" "FTSJ3" 0.287
"RPS9" "TRAPPC5" 0.158
"RPS9" "TUBB" 0.107
"RPS9" "HIST1H2AA" 0.183
"RPS9" "POLR2J2" NA
"RPS9" "TSEN54" 0.243
"RPS9" "RNF149" 0.361
"RPS21" "RPS23" 0.503
"RPS21" "RPL14" 0.505
"RPS21" "RPL35" 0.508
"RPS21" "RPL13A" 0.474
"RPS23" "RRM2" 0.175
"RPS23" "SET" 0.263
"RPS23" "TBCA" 0.034
"RPS23" "RBM10" NA
"RPS23" "HIST1H2AC" 0.11
"RPS23" "STK24" 0.154
"RPS23" "PIAS1" 0.171
"RPS23" "RPL14" 0.481
"RPS23" "ATP6V1F" 0.127
"RPS23" "ARPC5" 0.161
"RPS23" "ARPC1B" 0.145
"RPS23" "PRMT5" 0.211
"RPS23" "MYBBP1A" 0.162
"RPS23" "RPL35" 0.485
"RPS23" "GABARAP" 0.236
"RPS23" "EXOSC7" 0.356
"RPS23" "DNAJC9" 0.015
"RPS23" "SMG6" 0.304
"RPS23" "HARS2" 0.298
"RPS23" "RPL13A" 0.476
"RPS23" "GSPT2" 0.421
"RPS23" "TIMM13" 0.201
"RPS23" "UQCRQ" 0.183
"RPS23" "CPSF1" 0.288
"RPS23" "PYCR2" 0.211
"RPS23" "SEC61A1" 0.301
"RPS23" "EXOSC3" 0.353
"RPS23" "CHCHD2" 0.187
"RPS23" "VPS28" 0.289
"RPS23" "DPH5" 0.59
"RPS23" "MRPL16" 0.324
"RPS23" "PRMT8" 0.209
"RPS23" "PPAN" 0.498
"RPS23" "LSM2" 0.243
"RPS23" "MRPL17" 0.317
"RPS23" "MRPS24" 0.324
"RPS23" "FTSJ3" 0.272
"RPS23" "MRPL21" 0.317
"RPS23" "HIST1H2AA" 0.238
"RPS23" "POLR2J2" NA
"RRM2" "SET" 0.209
"RRM2" "SH3GL1" 0.064
"RRM2" "STK24" 0.152
"RRM2" "KHSRP" 0.21
"RRM2" "RPL14" 0.166
"RRM2" "POLD3" 0.223
"RRM2" "NUDC" 0.02
"RRM2" "RPL35" 0.187
"RRM2" "DNAJC9" 0.041
"RRM2" "PPAN" 0.034
"RRM2" "LSM2" 0.205
"RRM2" "CENPH" 0.034
"RRM2" "MUS81" 0.258
"RRM2" "SLC44A4" 0.126
"RRM2" "TUBB" 0.179
"S100A8" "S100A12" 0.403
"S100A8" "S100A14" 0.319
"SALL2" "TFAP4" 0.218
"SCTR" "DCXR" 0.015
"SCTR" "ADM2" 0.196
"SDHC" "UQCRC2" 0.444
"SDHC" "CLPP" 0.122
"SDHC" "COX7A2L" 0.311
"SDHC" "COX5A" 0.609
"SDHC" "TXN2" 0.35
"SDHC" "DHRS7B" 0.284
"SDHC" "TIMM13" 0.019
"SDHC" "UQCRQ" 0.609
"SDHC" "CHCHD2" 0.148
"SDHC" "NDUFB11" 0.034
"SDHC" "ARHGAP17" 0.048
"SDHC" "MRPL17" 0.122
"SELL" "TNF" 0.175
"SELL" "CXCR4" 0.169
"SET" "SMARCD3" 0.294
"SET" "TBCA" 0.034
"SET" "UGP2" 0.163
"SET" "KHSRP" 0.311
"SET" "TNFSF13" 0.262
"SET" "HDAC3" 0.285
"SET" "TAF1C" 0.209
"SET" "RPL14" 0.244
"SET" "MTA1" 0.264
"SET" "MTA2" 0.371
"SET" "ARPC5" 0.168
"SET" "PRMT5" 0.261
"SET" "MYBBP1A" 0.238
"SET" "NUDC" 0.024
"SET" "RPL35" 0.25
"SET" "PDAP1" 0.064
"SET" "EXOSC7" 0.351
"SET" "NUP210" 0.103
"SET" "DNAJC9" 0.043
"SET" "HARS2" 0.175
"SET" "RPL13A" 0.288
"SET" "TIMM13" 0.109
"SET" "ANAPC2" 0.235
"SET" "CPSF1" 0.247
"SET" "EXOSC3" 0.351
"SET" "DPH5" 0.372
"SET" "PAF1" 0.309
"SET" "PPAN" 0.317
"SET" "EXOSC5" 0.327
"SET" "XAB2" 0.279
"SET" "LSM2" 0.287
"SET" "MUS81" 0.277
"SET" "FTSJ3" 0.189
"SH3GL1" "SURF4" 0.06
"SH3GL1" "RPL14" 0.032
"SH3GL1" "MTA1" 0.104
"SH3GL1" "ARPC5" 0.095
"SH3GL1" "CRTAP" 0.059
"SH3GL1" "GABARAP" 0.083
"SH3GL1" "TIMM13" 0.064
"SH3GL1" "ANAPC2" 0.16
"SH3GL1" "CPSF1" 0.026
"SH3GL1" "VPS28" 0.042
"SH3GL1" "BIN2" 0.074
"SH3GL1" "UBE2R2" 0.03
"SH3GL1" "PPAN" 0.034
"SH3GL1" "SH3GLB2" NA
"SH3GL1" "PLSCR3" 0.069
"SH3GL1" "LSM2" 0.048
"SH3GL1" "RHOT2" 0.106
"SIX3" "MTA1" 0.129
"SIX3" "LHX2" 0.258
"SLAMF1" "TNFRSF13B" 0.247
"SLC1A5" "SLC3A2" 0.394
"SLC1A5" "RPL35" 0.209
"SLC1A5" "SEC61A1" 0.258
"SLC3A2" "STAT3" 0.155
"SLC34A1" "SLC9A3R2" 0.034
"SMARCD3" "SP1" 0.277
"SMARCD3" "STK11" 0.153
"SMARCD3" "TBX5" 0.238
"SMARCD3" "KHSRP" 0.208
"SMARCD3" "HDAC3" 0.247
