"symbol1"	"symbol2"	"BP"
"DDOST"	"RPL13A"	0.574
"DDOST"	"RPL37A"	0.431
"DDOST"	"RPL41"	0.443
"DDOST"	"RPL32"	0.443
"CDA"	"NT5M"	0.516
"TSPYL2"	"GABRD"	0.355
"LSM2"	"GTF2F1"	0.507
"DIRAS2"	"MGAM"	NA
"DIRAS2"	"GNB1"	NA
"DIRAS2"	"IGFALS"	NA
"HCK"	"VAV1"	0.558
"HCK"	"PIK3R5"	0.374
"HCK"	"SOS1"	0.608
"CSNK2B"	"MIB2"	0.308
"CSNK2B"	"STK24"	0.583
"CSNK2B"	"RPL41"	0.237
"EFHD2"	"ARPC4"	NA
"GNL1"	"PPAN"	0.078
"GNL1"	"FTSJ3"	0.061
"CORT"	"GNB1"	0.568
"CORT"	"CXCR4"	0.321
"FTL"	"TGOLN2"	0.071
"VPS28"	"CYHR1"	NA
"VPS28"	"ZFYVE1"	0.363
"GPR20"	"FSHR"	0.395
"GPR20"	"GNB1"	0.588
"GPR20"	"ADM2"	0.462
"SLC3A2"	"FAU"	NA
"SLC3A2"	"MGAM"	0.3
"SLC3A2"	"SLC1A5"	0.625
"TAF1C"	"MYBBP1A"	0.526
"GABRD"	"CLIC3"	0.586
"GNB1"	"FSHR"	0.499
"GNB1"	"ADM2"	0.457
"GNB1"	"PIK3R5"	0.609
"GNB1"	"SOS1"	0.627
"GNB1"	"CXCR4"	0.467
"GNB1"	"IGFALS"	0.467
"GNB1"	"VAV1"	0.61
"GNB1"	"OR1M1"	1
"FANCG"	"TNF"	0.244
"UQCRQ"	"FAU"	NA
"UQCRQ"	"ATP5G2"	NA
"SIN3B"	"SUDS3"	0.703
"SIN3B"	"PAH"	0.345
"TRIM22"	"HLA-DRA"	0.504
"TRIM22"	"IRF2"	0.694
"TRIM22"	"IFI30"	0.39
"HBD"	"TH"	0.252
"HBD"	"PAH"	0.371
"CALML5"	"OBSCN"	0.448
"CALML5"	"POR"	0.204
"CALML5"	"CAMK2A"	0.382
"CALML5"	"FAU"	NA
"UCN3"	"VAV1"	0.398
"TH"	"PAH"	0.331
"TH"	"SQSTM1"	0.195
"TH"	"DBH"	0.397
"MYBBP1A"	"RPL18"	0.366
"MYBBP1A"	"DHX30"	0.119
"MYBBP1A"	"RPL37A"	0.355
"MYBBP1A"	"PPAN"	0.072
"MYBBP1A"	"FTSJ3"	0.243
"SYT8"	"TGOLN2"	0.065
"SYT8"	"ARPC4"	0.439
"PRMT8"	"FTSJ3"	0.546
"CACNA2D4"	"CAMK2A"	0.24
"SERPINB5"	"TNF"	0.864
"SMYD3"	"SOS1"	NA
"SQSTM1"	"OBSCN"	0.47
"SQSTM1"	"CAMK2A"	0.533
"KRTAP19-6"	"KRTAP6-3"	1
"RPL13A"	"RPL18"	0.871
"RPL13A"	"RPL37A"	0.872
"RPL13A"	"RPL41"	0.871
"RPL13A"	"RPL32"	0.871
"RPL13A"	"PSTPIP1"	0.276
"RPL13A"	"FAU"	NA
"HOMER3"	"SLC9A3R2"	0.066
"PIAS3"	"INCENP"	0.058
"DBH"	"PAH"	0.707
"IRF2"	"IFI30"	0.504
"IRF2"	"HLA-DRA"	0.489
"IRF2"	"GTF2F1"	0.673
"ATP5G2"	"ATP6V1F"	NA
"GTF2F1"	"POLR2J2"	NA
"INCENP"	"KIFC1"	0.679
"HLA-DRA"	"IFI30"	0.78
"HLA-DRA"	"LAT"	0.569
"CHCHD2"	"TREX1"	0.413
"CHCHD2"	"KHSRP"	0.454
"LAT"	"VAV1"	0.684
"LAT"	"PIK3R5"	0.622
"LAT"	"FYB"	NA
"LAT"	"SOS1"	0.675
"WDR6"	"FTSJ3"	0.132
"DHRS7B"	"TXNRD2"	0.053
"ADM2"	"FSHR"	0.475
"RPL32"	"RPL37A"	0.977
"RPL32"	"RPL18"	1
"RPL32"	"RPL41"	1
"RPL32"	"FAU"	NA
"CAMK2A"	"MYL6"	0.117
"CAMK2A"	"CREB3L1"	0.413
"CAMK2A"	"SYNGAP1"	0.477
"CAMK2A"	"KCNIP2"	0.498
"TXNRD2"	"SEPW1"	NA
"TXNRD2"	"HSD17B1"	0.182
"PSME4"	"OAZ2"	0.302
"PSME4"	"TNF"	0.317
"KCTD17"	"OBSCN"	0.252
"SOS1"	"IGFALS"	0.547
"SOS1"	"VAV1"	0.745
"SOS1"	"SYNGAP1"	0.527
"TGOLN2"	"BLOC1S3"	0.167
"TGOLN2"	"ARPC4"	0.382
"CXCR4"	"TNF"	0.574
"CXCR4"	"VAV1"	0.546
"TBXAS1"	"MGAM"	0.098
"MFRP"	"FAU"	NA
"PIK3R5"	"PLCD1"	0.256
"PIK3R5"	"VAV1"	0.684
"FTSJ3"	"PPAN"	0.842
"TNF"	"CEBPA"	0.567
"TNF"	"MGAM"	0.23
"SYNGAP1"	"FYB"	NA
"RPL37A"	"RPL41"	0.977
"RPL37A"	"FAU"	NA
"RPL37A"	"RPL18"	0.977
"RPL41"	"RPL18"	1
"RPL41"	"FAU"	NA
"FYB"	"VAV1"	NA
"MIB2"	"MYL6"	0.041
"MIB2"	"ASB2"	0.731
"MIB2"	"RNF130"	0.322
"MIB2"	"FAU"	NA
"RNF130"	"ASB2"	0.342
"FAU"	"RPL18"	NA
"FAU"	"ZFYVE1"	NA
"FAU"	"OBSCN"	NA
