"symbol1"	"symbol2"	"BP"
"DDOST"	"RPL41"	0.465
"DDOST"	"RPL32"	0.465
"CDA"	"NT5M"	0.468
"TSPYL2"	"GABRD"	0.568
"LSM2"	"GTF2F1"	0.516
"DIRAS2"	"MGAM"	NA
"DIRAS2"	"GNB1"	NA
"DIRAS2"	"IGFALS"	NA
"HCK"	"VAV1"	0.564
"HCK"	"PIK3R5"	0.394
"HCK"	"SOS1"	0.633
"CSNK2B"	"MIB2"	0.278
"CSNK2B"	"STK24"	0.616
"CSNK2B"	"RPL41"	0.237
"EFHD2"	"ARPC4"	NA
"GNL1"	"PPAN"	0.189
"GNL1"	"FTSJ3"	0.109
"CORT"	"GNB1"	0.592
"CORT"	"CXCR4"	0.406
"FTL"	"TGOLN2"	0.216
"VPS28"	"CYHR1"	NA
"VPS28"	"ZFYVE1"	0.306
"GPR20"	"FSHR"	0.38
"GPR20"	"GNB1"	0.581
"GPR20"	"ADM2"	0.545
"SLC3A2"	"FAU"	NA
"SLC3A2"	"MGAM"	0.238
"SLC3A2"	"SLC1A5"	0.591
"TAF1C"	"MYBBP1A"	0.541
"GABRD"	"CLIC3"	0.727
"GNB1"	"FSHR"	0.498
"GNB1"	"ADM2"	0.54
"GNB1"	"PIK3R5"	0.63
"GNB1"	"SOS1"	0.685
"GNB1"	"CXCR4"	0.528
"GNB1"	"IGFALS"	0.591
"GNB1"	"VAV1"	0.656
"GNB1"	"OR1M1"	1
"FANCG"	"TNF"	0.237
"UQCRQ"	"FAU"	NA
"UQCRQ"	"ATP5G2"	NA
"SIN3B"	"SUDS3"	0.731
"SIN3B"	"PAH"	0.266
"TRIM22"	"HLA-DRA"	0.504
"TRIM22"	"IRF2"	0.74
"TRIM22"	"IFI30"	0.356
"HBD"	"TH"	0.207
"HBD"	"PAH"	0.27
"CALML5"	"OBSCN"	0.449
"CALML5"	"POR"	0.343
"CALML5"	"CAMK2A"	0.445
"CALML5"	"FAU"	NA
"UCN3"	"VAV1"	0.377
"TH"	"PAH"	0.296
"TH"	"SQSTM1"	0.246
"TH"	"DBH"	0.425
"MYBBP1A"	"RPL18"	0.382
"MYBBP1A"	"DHX30"	0.153
"MYBBP1A"	"RPL37A"	0.366
"MYBBP1A"	"PPAN"	0.11
"MYBBP1A"	"FTSJ3"	0.178
"SYT8"	"TGOLN2"	0.278
"SYT8"	"ARPC4"	0.368
"PRMT8"	"FTSJ3"	0.475
"CACNA2D4"	"CAMK2A"	0.192
"SERPINB5"	"TNF"	0.851
"SMYD3"	"SOS1"	NA
"SQSTM1"	"OBSCN"	0.435
"SQSTM1"	"CAMK2A"	0.513
"KRTAP19-6"	"KRTAP6-3"	1
"RPL13A"	"RPL18"	0.864
"RPL13A"	"RPL37A"	0.863
"RPL13A"	"RPL41"	0.864
"RPL13A"	"RPL32"	0.864
"RPL13A"	"PSTPIP1"	0.391
"RPL13A"	"FAU"	NA
"HOMER3"	"SLC9A3R2"	0.199
"PIAS3"	"INCENP"	0
"DBH"	"PAH"	0.599
"IRF2"	"IFI30"	0.474
"IRF2"	"HLA-DRA"	0.471
"IRF2"	"GTF2F1"	0.696
"ATP5G2"	"ATP6V1F"	NA
"GTF2F1"	"POLR2J2"	NA
"INCENP"	"KIFC1"	0.66
"HLA-DRA"	"IFI30"	0.752
"HLA-DRA"	"LAT"	0.61
"CHCHD2"	"TREX1"	0.488
"CHCHD2"	"KHSRP"	0.449
"LAT"	"VAV1"	0.715
"LAT"	"PIK3R5"	0.658
"LAT"	"FYB"	NA
"LAT"	"SOS1"	0.729
"WDR6"	"FTSJ3"	0
"DHRS7B"	"TXNRD2"	0
"ADM2"	"FSHR"	0.472
"RPL32"	"RPL37A"	0.978
"RPL32"	"RPL18"	1
"RPL32"	"RPL41"	1
"RPL32"	"FAU"	NA
"CAMK2A"	"MYL6"	0.08
"CAMK2A"	"CREB3L1"	0.331
"CAMK2A"	"SYNGAP1"	0.461
"CAMK2A"	"KCNIP2"	0.512
"TXNRD2"	"SEPW1"	NA
"TXNRD2"	"HSD17B1"	0.047
"PSME4"	"OAZ2"	0.274
"PSME4"	"TNF"	0.265
"KCTD17"	"OBSCN"	0.212
"SOS1"	"IGFALS"	0.685
"SOS1"	"VAV1"	0.755
"SOS1"	"SYNGAP1"	0.577
"TGOLN2"	"BLOC1S3"	0.279
"TGOLN2"	"ARPC4"	0.472
"CXCR4"	"TNF"	0.51
"CXCR4"	"VAV1"	0.54
"TBXAS1"	"MGAM"	0.014
"MFRP"	"FAU"	NA
"PIK3R5"	"PLCD1"	0.29
"PIK3R5"	"VAV1"	0.682
"FTSJ3"	"PPAN"	0.768
"TNF"	"CEBPA"	0.526
"TNF"	"MGAM"	0.143
"SYNGAP1"	"FYB"	NA
"RPL37A"	"RPL41"	0.978
"RPL37A"	"FAU"	NA
"RPL37A"	"RPL18"	0.978
"RPL41"	"RPL18"	1
"RPL41"	"FAU"	NA
"FYB"	"VAV1"	NA
"MIB2"	"MYL6"	0.067
"MIB2"	"ASB2"	0.787
"MIB2"	"RNF130"	0.451
"MIB2"	"FAU"	NA
"RNF130"	"ASB2"	0.565
"FAU"	"RPL18"	NA
"FAU"	"ZFYVE1"	NA
"FAU"	"OBSCN"	NA
